"barn","nest1","nest2","distance.m","dist.rank","BarnNest_1","BarnNest_2","active_1","active_2"
"BlueCloudNixon",132,148,33.4934156,1,"Blue Cloud-26","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",132,138,41.0685776,4,"Blue Cloud-26","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",132,135,42.09126938,5,"Blue Cloud-26","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",132,139,42.15571266,6,"Blue Cloud-26","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",132,142,43.68534888,9,"Blue Cloud-26","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",132,140,43.82352787,10,"Blue Cloud-26","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",132,143,44.68747054,11,"Blue Cloud-26","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",132,136,44.70993633,12,"Blue Cloud-26","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",132,144,44.8192937,13,"Blue Cloud-26","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",132,141,46.06084718,15,"Blue Cloud-26","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",132,149,117.8473997,17,"Blue Cloud-26","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",132,313,423.1452007,18,"Blue Cloud-26","Nixon-1",TRUE,TRUE
"BlueCloudNixon",135,136,2.778457294,2,"Blue Cloud-16","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",135,140,3.11731408,4,"Blue Cloud-16","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",135,138,3.227086251,5,"Blue Cloud-16","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",135,141,4.079337593,6,"Blue Cloud-16","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",135,139,4.43482758,8,"Blue Cloud-16","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",135,144,5.975374061,9,"Blue Cloud-16","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",135,142,6.490332208,10,"Blue Cloud-16","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",135,143,6.785570602,11,"Blue Cloud-16","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",135,132,42.09126938,13,"Blue Cloud-16","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",135,148,67.50037557,15,"Blue Cloud-16","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",135,149,148.3512882,17,"Blue Cloud-16","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",135,313,460.793171,18,"Blue Cloud-16","Nixon-1",TRUE,TRUE
"BlueCloudNixon",136,141,2.364069565,3,"Blue Cloud-21","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",136,135,2.778457294,5,"Blue Cloud-21","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",136,140,3.725098831,6,"Blue Cloud-21","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",136,138,5.461938808,7,"Blue Cloud-21","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",136,139,6.062382204,9,"Blue Cloud-21","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",136,144,6.436272726,10,"Blue Cloud-21","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",136,143,7.415374936,11,"Blue Cloud-21","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",136,142,7.497781978,12,"Blue Cloud-21","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",136,132,44.70993633,13,"Blue Cloud-21","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",136,148,70.27392657,15,"Blue Cloud-21","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",136,149,151.0038549,17,"Blue Cloud-21","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",136,313,463.5601742,18,"Blue Cloud-21","Nixon-1",TRUE,TRUE
"BlueCloudNixon",138,139,1.708769163,1,"Blue Cloud-22","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",138,140,2.811966159,2,"Blue Cloud-22","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",138,135,3.227086251,3,"Blue Cloud-22","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",138,142,4.057277568,5,"Blue Cloud-22","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",138,144,4.296292386,6,"Blue Cloud-22","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",138,143,4.72821041,7,"Blue Cloud-22","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",138,136,5.461938808,8,"Blue Cloud-22","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",138,141,5.485719357,9,"Blue Cloud-22","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",138,132,41.0685776,13,"Blue Cloud-22","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",138,148,65.29173409,15,"Blue Cloud-22","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",138,149,145.6187325,17,"Blue Cloud-22","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",138,313,458.4795958,18,"Blue Cloud-22","Nixon-1",TRUE,TRUE
"BlueCloudNixon",139,138,1.708769163,1,"Blue Cloud-14","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",139,142,2.348651211,2,"Blue Cloud-14","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",139,140,2.552704637,3,"Blue Cloud-14","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",139,144,2.766012022,4,"Blue Cloud-14","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",139,143,3.054162408,5,"Blue Cloud-14","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",139,135,4.43482758,6,"Blue Cloud-14","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",139,141,5.379013654,8,"Blue Cloud-14","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",139,136,6.062382204,10,"Blue Cloud-14","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",139,132,42.15571266,13,"Blue Cloud-14","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",139,148,65.69100003,15,"Blue Cloud-14","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",139,149,145.5519824,17,"Blue Cloud-14","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",139,313,458.7585169,18,"Blue Cloud-14","Nixon-1",TRUE,TRUE
"BlueCloudNixon",140,139,2.552704637,1,"Blue Cloud-5","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",140,138,2.811966159,2,"Blue Cloud-5","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",140,141,2.84190552,3,"Blue Cloud-5","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",140,144,2.927323619,4,"Blue Cloud-5","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",140,135,3.11731408,5,"Blue Cloud-5","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",140,136,3.725098831,7,"Blue Cloud-5","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",140,142,3.78607588,8,"Blue Cloud-5","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",140,143,3.829337574,9,"Blue Cloud-5","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",140,132,43.82352787,13,"Blue Cloud-5","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",140,148,68.02507958,15,"Blue Cloud-5","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",140,149,148.0790888,17,"Blue Cloud-5","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",140,313,461.1641959,18,"Blue Cloud-5","Nixon-1",TRUE,TRUE
"BlueCloudNixon",141,136,2.364069565,1,"Blue Cloud-18","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",141,140,2.84190552,3,"Blue Cloud-18","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",141,135,4.079337593,6,"Blue Cloud-18","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",141,144,4.757783582,8,"Blue Cloud-18","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",141,139,5.379013654,9,"Blue Cloud-18","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",141,138,5.485719357,10,"Blue Cloud-18","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",141,143,5.758099624,11,"Blue Cloud-18","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",141,142,6.107110496,12,"Blue Cloud-18","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",141,132,46.06084718,13,"Blue Cloud-18","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",141,148,70.77741705,15,"Blue Cloud-18","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",141,149,150.9207994,17,"Blue Cloud-18","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",141,313,463.9564446,18,"Blue Cloud-18","Nixon-1",TRUE,TRUE
"BlueCloudNixon",142,143,1.006712521,1,"Blue Cloud-17","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",142,144,1.564999999,2,"Blue Cloud-17","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",142,139,2.348651211,3,"Blue Cloud-17","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",142,140,3.78607588,4,"Blue Cloud-17","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",142,138,4.057277568,5,"Blue Cloud-17","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",142,141,6.107110496,7,"Blue Cloud-17","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",142,135,6.490332208,8,"Blue Cloud-17","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",142,136,7.497781978,10,"Blue Cloud-17","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",142,132,43.68534888,13,"Blue Cloud-17","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",142,148,66.26933249,15,"Blue Cloud-17","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",142,149,145.4530428,17,"Blue Cloud-17","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",142,313,459.1126017,18,"Blue Cloud-17","Nixon-1",TRUE,TRUE
"BlueCloudNixon",143,144,1.002350289,1,"Blue Cloud-4","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",143,142,1.006712521,2,"Blue Cloud-4","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",143,139,3.054162408,3,"Blue Cloud-4","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",143,140,3.829337574,4,"Blue Cloud-4","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",143,138,4.72821041,6,"Blue Cloud-4","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",143,141,5.758099624,7,"Blue Cloud-4","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",143,135,6.785570602,8,"Blue Cloud-4","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",143,136,7.415374936,10,"Blue Cloud-4","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",143,132,44.68747054,13,"Blue Cloud-4","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",143,148,67.20990104,15,"Blue Cloud-4","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",143,149,146.2451389,17,"Blue Cloud-4","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",143,313,460.0060832,18,"Blue Cloud-4","Nixon-1",TRUE,TRUE
"BlueCloudNixon",144,143,1.002350289,1,"Blue Cloud-27","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",144,142,1.564999999,2,"Blue Cloud-27","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",144,139,2.766012022,3,"Blue Cloud-27","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",144,140,2.927323619,4,"Blue Cloud-27","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",144,138,4.296292386,6,"Blue Cloud-27","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",144,141,4.757783582,7,"Blue Cloud-27","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",144,135,5.975374061,8,"Blue Cloud-27","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",144,136,6.436272726,10,"Blue Cloud-27","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",144,132,44.8192937,13,"Blue Cloud-27","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",144,148,67.76196814,15,"Blue Cloud-27","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",144,149,147.0179838,17,"Blue Cloud-27","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",144,313,460.6475341,18,"Blue Cloud-27","Nixon-1",TRUE,TRUE
"BlueCloudNixon",148,132,33.4934156,3,"Blue Cloud-19","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",148,138,65.29173409,4,"Blue Cloud-19","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",148,139,65.69100003,5,"Blue Cloud-19","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",148,142,66.26933249,6,"Blue Cloud-19","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",148,143,67.20990104,7,"Blue Cloud-19","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",148,135,67.50037557,8,"Blue Cloud-19","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",148,144,67.76196814,9,"Blue Cloud-19","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",148,140,68.02507958,11,"Blue Cloud-19","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",148,136,70.27392657,13,"Blue Cloud-19","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",148,141,70.77741705,14,"Blue Cloud-19","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",148,149,84.44868231,17,"Blue Cloud-19","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",148,313,393.3294771,18,"Blue Cloud-19","Nixon-1",TRUE,TRUE
"BlueCloudNixon",149,148,84.44868231,2,"Blue Cloud-24","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",149,132,117.8473997,4,"Blue Cloud-24","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",149,142,145.4530428,5,"Blue Cloud-24","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",149,139,145.5519824,6,"Blue Cloud-24","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",149,138,145.6187325,7,"Blue Cloud-24","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",149,143,146.2451389,8,"Blue Cloud-24","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",149,144,147.0179838,9,"Blue Cloud-24","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",149,140,148.0790888,10,"Blue Cloud-24","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",149,135,148.3512882,11,"Blue Cloud-24","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",149,141,150.9207994,14,"Blue Cloud-24","Blue Cloud-18",TRUE,TRUE
"BlueCloudNixon",149,136,151.0038549,15,"Blue Cloud-24","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",149,313,317.3864206,18,"Blue Cloud-24","Nixon-1",TRUE,TRUE
"BlueCloudNixon",313,149,317.3864206,1,"Nixon-1","Blue Cloud-24",TRUE,TRUE
"BlueCloudNixon",313,148,393.3294771,3,"Nixon-1","Blue Cloud-19",TRUE,TRUE
"BlueCloudNixon",313,132,423.1452007,5,"Nixon-1","Blue Cloud-26",TRUE,TRUE
"BlueCloudNixon",313,138,458.4795958,6,"Nixon-1","Blue Cloud-22",TRUE,TRUE
"BlueCloudNixon",313,139,458.7585169,7,"Nixon-1","Blue Cloud-14",TRUE,TRUE
"BlueCloudNixon",313,142,459.1126017,8,"Nixon-1","Blue Cloud-17",TRUE,TRUE
"BlueCloudNixon",313,143,460.0060832,9,"Nixon-1","Blue Cloud-4",TRUE,TRUE
"BlueCloudNixon",313,144,460.6475341,10,"Nixon-1","Blue Cloud-27",TRUE,TRUE
"BlueCloudNixon",313,135,460.793171,11,"Nixon-1","Blue Cloud-16",TRUE,TRUE
"BlueCloudNixon",313,140,461.1641959,13,"Nixon-1","Blue Cloud-5",TRUE,TRUE
"BlueCloudNixon",313,136,463.5601742,15,"Nixon-1","Blue Cloud-21",TRUE,TRUE
"BlueCloudNixon",313,141,463.9564446,16,"Nixon-1","Blue Cloud-18",TRUE,TRUE
"CHR",174,184,2.942554498,5,"CHR-73","CHR-74",TRUE,TRUE
"CHR",174,185,3.487733105,10,"CHR-73","CHR-6",TRUE,TRUE
"CHR",174,180,4.473367138,12,"CHR-73","CHR-4",TRUE,TRUE
"CHR",174,189,5.806701872,15,"CHR-73","CHR-7",TRUE,TRUE
"CHR",174,192,5.852811652,16,"CHR-73","CHR-80",TRUE,TRUE
"CHR",174,188,6.474092626,19,"CHR-73","CHR-148",TRUE,TRUE
"CHR",174,183,6.528819196,20,"CHR-73","CHR-78",TRUE,TRUE
"CHR",174,190,7.175701786,22,"CHR-73","CHR-9",TRUE,TRUE
"CHR",174,197,7.924328091,23,"CHR-73","CHR-12",TRUE,TRUE
"CHR",174,194,7.926572026,24,"CHR-73","CHR-11",TRUE,TRUE
"CHR",174,196,8.397474954,26,"CHR-73","CHR-101",TRUE,TRUE
"CHR",174,198,9.177226029,31,"CHR-73","CHR-76",TRUE,TRUE
"CHR",174,213,9.212382003,32,"CHR-73","CHR-19",TRUE,TRUE
"CHR",174,212,9.351817437,34,"CHR-73","CHR-139",TRUE,TRUE
"CHR",174,204,9.796910184,39,"CHR-73","CHR-16",TRUE,TRUE
"CHR",174,205,10.62077385,40,"CHR-73","CHR-66",TRUE,TRUE
"CHR",174,215,10.8143011,41,"CHR-73","CHR-58",TRUE,TRUE
"CHR",174,220,11.61683212,44,"CHR-73","CHR-97",TRUE,TRUE
"CHR",174,222,13.80890721,52,"CHR-73","CHR-52",TRUE,TRUE
"CHR",174,233,14.97887567,58,"CHR-73","CHR-27",TRUE,TRUE
"CHR",174,244,15.5412171,60,"CHR-73","CHR-32",TRUE,TRUE
"CHR",174,227,15.88814409,61,"CHR-73","CHR-95",TRUE,TRUE
"CHR",174,234,16.04915093,62,"CHR-73","CHR-29",TRUE,TRUE
"CHR",174,250,16.60764839,65,"CHR-73","CHR-102",TRUE,TRUE
"CHR",174,256,16.6309399,66,"CHR-73","CHR-110",TRUE,TRUE
"CHR",174,228,16.66597055,67,"CHR-73","CHR-25",TRUE,TRUE
"CHR",174,249,16.72153987,68,"CHR-73","CHR-112",TRUE,TRUE
"CHR",174,252,17.07595798,72,"CHR-73","CHR-149",TRUE,TRUE
"CHR",174,240,18.36382867,79,"CHR-73","CHR-99",TRUE,TRUE
"CHR",174,246,18.43761329,80,"CHR-73","CHR-33",TRUE,TRUE
"CHR",174,251,19.00827232,84,"CHR-73","CHR-54",TRUE,TRUE
"CHR",174,238,19.0115092,85,"CHR-73","CHR-109",TRUE,TRUE
"CHR",174,260,20.48299973,90,"CHR-73","CHR-85",TRUE,TRUE
"CHR",174,277,21.04846256,92,"CHR-73","CHR-39",TRUE,TRUE
"CHR",174,324,22.16538088,96,"CHR-73","CHR-133",TRUE,TRUE
"CHR",174,271,22.64758752,99,"CHR-73","CHR-96",TRUE,TRUE
"CHR",174,270,23.14825038,102,"CHR-73","CHR-37",TRUE,TRUE
"CHR",174,269,24.52654894,108,"CHR-73","CHR-119",TRUE,TRUE
"CHR",174,278,24.88427199,110,"CHR-73","CHR-151",TRUE,TRUE
"CHR",174,284,24.92060744,111,"CHR-73","CHR-43",TRUE,TRUE
"CHR",174,285,25.6132416,116,"CHR-73","CHR-77",TRUE,TRUE
"CHR",174,295,27.56509071,120,"CHR-73","CHR-115",TRUE,TRUE
"CHR",174,294,28.03015619,121,"CHR-73","CHR-82",TRUE,TRUE
"CHR",174,303,28.19081952,122,"CHR-73","CHR-93",TRUE,TRUE
"CHR",174,292,28.42927924,124,"CHR-73","CHR-128",TRUE,TRUE
"CHR",174,291,28.57936034,127,"CHR-73","CHR-150",TRUE,TRUE
"CHR",174,300,29.12985901,130,"CHR-73","CHR-86",TRUE,TRUE
"CHR",174,287,30.00699229,133,"CHR-73","CHR-145",TRUE,TRUE
"CHR",174,301,31.3259709,134,"CHR-73","CHR-45",TRUE,TRUE
"CHR",180,183,3.556109437,5,"CHR-4","CHR-78",TRUE,TRUE
"CHR",180,174,4.473367138,6,"CHR-4","CHR-73",TRUE,TRUE
"CHR",180,192,5.173148491,14,"CHR-4","CHR-80",TRUE,TRUE
"CHR",180,184,5.933724475,20,"CHR-4","CHR-74",TRUE,TRUE
"CHR",180,197,6.12892889,22,"CHR-4","CHR-12",TRUE,TRUE
"CHR",180,189,6.413410243,23,"CHR-4","CHR-7",TRUE,TRUE
"CHR",180,185,6.433003403,24,"CHR-4","CHR-6",TRUE,TRUE
"CHR",180,204,6.511773364,25,"CHR-4","CHR-16",TRUE,TRUE
"CHR",180,194,7.718197398,28,"CHR-4","CHR-11",TRUE,TRUE
"CHR",180,190,7.796138153,29,"CHR-4","CHR-9",TRUE,TRUE
"CHR",180,196,7.888844382,30,"CHR-4","CHR-101",TRUE,TRUE
"CHR",180,198,7.938632096,31,"CHR-4","CHR-76",TRUE,TRUE
"CHR",180,188,7.9486736,32,"CHR-4","CHR-148",TRUE,TRUE
"CHR",180,205,7.971151755,33,"CHR-4","CHR-66",TRUE,TRUE
"CHR",180,213,9.219050593,38,"CHR-4","CHR-19",TRUE,TRUE
"CHR",180,212,10.1681123,40,"CHR-4","CHR-139",TRUE,TRUE
"CHR",180,220,10.9861078,43,"CHR-4","CHR-97",TRUE,TRUE
"CHR",180,215,11.06999379,45,"CHR-4","CHR-58",TRUE,TRUE
"CHR",180,222,12.94374732,49,"CHR-4","CHR-52",TRUE,TRUE
"CHR",180,256,15.7455459,58,"CHR-4","CHR-110",TRUE,TRUE
"CHR",180,244,15.89371749,59,"CHR-4","CHR-32",TRUE,TRUE
"CHR",180,233,15.90725563,60,"CHR-4","CHR-27",TRUE,TRUE
"CHR",180,250,16.60092687,63,"CHR-4","CHR-102",TRUE,TRUE
"CHR",180,249,16.66361176,64,"CHR-4","CHR-112",TRUE,TRUE
"CHR",180,252,16.68928526,65,"CHR-4","CHR-149",TRUE,TRUE
"CHR",180,234,16.94168974,66,"CHR-4","CHR-29",TRUE,TRUE
"CHR",180,227,17.57294798,72,"CHR-4","CHR-95",TRUE,TRUE
"CHR",180,228,18.2811172,75,"CHR-4","CHR-25",TRUE,TRUE
"CHR",180,246,18.49401987,76,"CHR-4","CHR-33",TRUE,TRUE
"CHR",180,251,18.73625526,78,"CHR-4","CHR-54",TRUE,TRUE
"CHR",180,240,18.78723311,79,"CHR-4","CHR-99",TRUE,TRUE
"CHR",180,238,19.59842008,83,"CHR-4","CHR-109",TRUE,TRUE
"CHR",180,277,21.28259696,89,"CHR-4","CHR-39",TRUE,TRUE
"CHR",180,260,22.00724027,91,"CHR-4","CHR-85",TRUE,TRUE
"CHR",180,324,22.14425318,93,"CHR-4","CHR-133",TRUE,TRUE
"CHR",180,271,23.35798423,99,"CHR-4","CHR-96",TRUE,TRUE
"CHR",180,270,23.82884944,102,"CHR-4","CHR-37",TRUE,TRUE
"CHR",180,284,24.71865145,108,"CHR-4","CHR-43",TRUE,TRUE
"CHR",180,278,24.98854943,109,"CHR-4","CHR-151",TRUE,TRUE
"CHR",180,269,25.1203531,110,"CHR-4","CHR-119",TRUE,TRUE
"CHR",180,285,25.48412697,111,"CHR-4","CHR-77",TRUE,TRUE
"CHR",180,303,28.17761148,119,"CHR-4","CHR-93",TRUE,TRUE
"CHR",180,295,28.24518316,120,"CHR-4","CHR-115",TRUE,TRUE
"CHR",180,294,28.78449961,123,"CHR-4","CHR-82",TRUE,TRUE
"CHR",180,300,29.35647712,125,"CHR-4","CHR-86",TRUE,TRUE
"CHR",180,292,29.43897383,126,"CHR-4","CHR-128",TRUE,TRUE
"CHR",180,291,29.77877437,130,"CHR-4","CHR-150",TRUE,TRUE
"CHR",180,301,31.40355192,133,"CHR-4","CHR-45",TRUE,TRUE
"CHR",180,287,31.42802513,134,"CHR-4","CHR-145",TRUE,TRUE
"CHR",183,197,2.775266287,4,"CHR-78","CHR-12",TRUE,TRUE
"CHR",183,192,2.981141773,7,"CHR-78","CHR-80",TRUE,TRUE
"CHR",183,204,3.277297878,10,"CHR-78","CHR-16",TRUE,TRUE
"CHR",183,180,3.556109437,12,"CHR-78","CHR-4",TRUE,TRUE
"CHR",183,205,4.449553837,17,"CHR-78","CHR-66",TRUE,TRUE
"CHR",183,198,4.664866954,18,"CHR-78","CHR-76",TRUE,TRUE
"CHR",183,189,4.749746238,19,"CHR-78","CHR-7",TRUE,TRUE
"CHR",183,196,5.025876694,21,"CHR-78","CHR-101",TRUE,TRUE
"CHR",183,194,5.08098656,22,"CHR-78","CHR-11",TRUE,TRUE
"CHR",183,190,5.739248874,27,"CHR-78","CHR-9",TRUE,TRUE
"CHR",183,184,6.340425465,29,"CHR-78","CHR-74",TRUE,TRUE
"CHR",183,213,6.501461487,30,"CHR-78","CHR-19",TRUE,TRUE
"CHR",183,188,6.510952843,31,"CHR-78","CHR-148",TRUE,TRUE
"CHR",183,174,6.528819196,32,"CHR-78","CHR-73",TRUE,TRUE
"CHR",183,185,6.616957808,33,"CHR-78","CHR-6",TRUE,TRUE
"CHR",183,220,7.791016926,39,"CHR-78","CHR-97",TRUE,TRUE
"CHR",183,212,7.867748436,40,"CHR-78","CHR-139",TRUE,TRUE
"CHR",183,215,8.327252868,44,"CHR-78","CHR-58",TRUE,TRUE
"CHR",183,222,9.59242211,48,"CHR-78","CHR-52",TRUE,TRUE
"CHR",183,256,12.33962681,57,"CHR-78","CHR-110",TRUE,TRUE
"CHR",183,244,12.97113301,59,"CHR-78","CHR-32",TRUE,TRUE
"CHR",183,233,13.29871713,61,"CHR-78","CHR-27",TRUE,TRUE
"CHR",183,252,13.42802304,62,"CHR-78","CHR-149",TRUE,TRUE
"CHR",183,250,13.49224612,63,"CHR-78","CHR-102",TRUE,TRUE
"CHR",183,249,13.53171341,64,"CHR-78","CHR-112",TRUE,TRUE
"CHR",183,234,14.27662498,67,"CHR-78","CHR-29",TRUE,TRUE
"CHR",183,246,15.37485282,74,"CHR-78","CHR-33",TRUE,TRUE
"CHR",183,227,15.38640057,75,"CHR-78","CHR-95",TRUE,TRUE
"CHR",183,251,15.48507921,76,"CHR-78","CHR-54",TRUE,TRUE
"CHR",183,240,15.82780332,78,"CHR-78","CHR-99",TRUE,TRUE
"CHR",183,228,16.02301471,80,"CHR-78","CHR-25",TRUE,TRUE
"CHR",183,238,16.70277033,82,"CHR-78","CHR-109",TRUE,TRUE
"CHR",183,277,18.19585314,88,"CHR-78","CHR-39",TRUE,TRUE
"CHR",183,324,18.94453536,91,"CHR-78","CHR-133",TRUE,TRUE
"CHR",183,260,19.59401017,97,"CHR-78","CHR-85",TRUE,TRUE
"CHR",183,271,20.46219552,101,"CHR-78","CHR-96",TRUE,TRUE
"CHR",183,270,20.91227874,102,"CHR-78","CHR-37",TRUE,TRUE
"CHR",183,284,21.43275829,106,"CHR-78","CHR-43",TRUE,TRUE
"CHR",183,278,21.80951002,109,"CHR-78","CHR-151",TRUE,TRUE
"CHR",183,269,22.14734614,110,"CHR-78","CHR-119",TRUE,TRUE
"CHR",183,285,22.21719126,111,"CHR-78","CHR-77",TRUE,TRUE
"CHR",183,303,24.93320866,119,"CHR-78","CHR-93",TRUE,TRUE
